SOURCE CITY,DESTINATION CITY,ORDER TYPE,ORDER MONTH,ORDER VOLUME,LANE_ID
REDLANDS,AMARILLO,Prepaid,2024 06,1,REDLANDS_AMARILLO_Prepaid
REDLANDS,AMARILLO,Prepaid,2024 07,1,REDLANDS_AMARILLO_Prepaid
REDLANDS,AMARILLO,Prepaid,2024 09,3,REDLANDS_AMARILLO_Prepaid
REDLANDS,AMARILLO,Prepaid,2024 12,1,REDLANDS_AMARILLO_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2024 05,1,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2024 06,2,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2024 07,2,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2024 09,3,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2024 10,1,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2025 03,2,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2025 04,1,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,AMSTERDAM,Prepaid,2025 05,3,REDLANDS_AMSTERDAM_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 05,30,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 06,42,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 07,47,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 08,42,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 09,42,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 10,52,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 11,38,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2024 12,32,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2025 01,48,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2025 02,46,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2025 03,44,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2025 04,44,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,APPLE VALLEY,Prepaid,2025 05,11,REDLANDS_APPLE VALLEY_Prepaid
REDLANDS,ARDMORE,Prepaid,2024 05,2,REDLANDS_ARDMORE_Prepaid
REDLANDS,ARVIN,Prepaid,2024 05,1,REDLANDS_ARVIN_Prepaid
REDLANDS,ARVIN,Prepaid,2024 12,1,REDLANDS_ARVIN_Prepaid
REDLANDS,ARVIN,Prepaid,2025 02,1,REDLANDS_ARVIN_Prepaid
REDLANDS,AUBURNDALE,Prepaid,2024 09,1,REDLANDS_AUBURNDALE_Prepaid
REDLANDS,AUBURNDALE,Prepaid,2025 03,1,REDLANDS_AUBURNDALE_Prepaid
REDLANDS,AURORA,Collect,2024 05,1,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2024 06,1,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2024 07,2,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2024 08,3,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2024 09,4,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2024 10,3,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2024 11,2,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2024 12,2,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2025 01,2,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2025 02,3,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Collect,2025 03,3,REDLANDS_AURORA_Collect
REDLANDS,AURORA,Prepaid,2024 06,2,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2024 07,5,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2024 08,16,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2024 09,32,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2024 10,44,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2024 11,15,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2024 12,4,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2025 01,14,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2025 02,11,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2025 03,18,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2025 04,9,REDLANDS_AURORA_Prepaid
REDLANDS,AURORA,Prepaid,2025 05,12,REDLANDS_AURORA_Prepaid
REDLANDS,BALTIMORE,Prepaid,2024 08,1,REDLANDS_BALTIMORE_Prepaid
REDLANDS,BALTIMORE,Prepaid,2024 09,1,REDLANDS_BALTIMORE_Prepaid
REDLANDS,BALTIMORE,Prepaid,2024 11,1,REDLANDS_BALTIMORE_Prepaid
REDLANDS,BALTIMORE,Prepaid,2025 02,1,REDLANDS_BALTIMORE_Prepaid
REDLANDS,BEAVER DAM,Prepaid,2025 04,1,REDLANDS_BEAVER DAM_Prepaid
REDLANDS,BELOIT,Prepaid,2025 03,1,REDLANDS_BELOIT_Prepaid
REDLANDS,BELOIT,Prepaid,2025 04,1,REDLANDS_BELOIT_Prepaid
REDLANDS,BENTONVILLE,Prepaid,2024 07,1,REDLANDS_BENTONVILLE_Prepaid
REDLANDS,BENTONVILLE,Prepaid,2024 08,1,REDLANDS_BENTONVILLE_Prepaid
REDLANDS,BENTONVILLE,Prepaid,2025 01,1,REDLANDS_BENTONVILLE_Prepaid
REDLANDS,BENTONVILLE,Prepaid,2025 03,2,REDLANDS_BENTONVILLE_Prepaid
REDLANDS,BENTONVILLE,Prepaid,2025 05,1,REDLANDS_BENTONVILLE_Prepaid
REDLANDS,BLOOMINGTON,Prepaid,2024 08,1,REDLANDS_BLOOMINGTON_Prepaid
REDLANDS,BOISE,Prepaid,2024 09,1,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2024 10,2,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2024 11,2,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2024 12,3,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2025 01,1,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2025 02,1,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2025 03,1,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2025 04,2,REDLANDS_BOISE_Prepaid
REDLANDS,BOISE,Prepaid,2025 05,1,REDLANDS_BOISE_Prepaid
REDLANDS,BROOKSHIRE,Collect,2024 05,1,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROOKSHIRE,Collect,2024 07,1,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROOKSHIRE,Collect,2024 08,1,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROOKSHIRE,Collect,2024 09,1,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROOKSHIRE,Collect,2024 10,2,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROOKSHIRE,Collect,2024 11,2,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROOKSHIRE,Collect,2025 02,1,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROOKSHIRE,Collect,2025 03,2,REDLANDS_BROOKSHIRE_Collect
REDLANDS,BROWNSTOWN,Prepaid,2024 08,2,REDLANDS_BROWNSTOWN_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 05,34,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 06,50,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 07,45,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 08,48,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 09,44,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 10,52,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 11,38,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2024 12,42,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2025 01,54,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2025 02,49,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2025 03,51,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2025 04,41,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BUCKEYE,Prepaid,2025 05,13,REDLANDS_BUCKEYE_Prepaid
REDLANDS,BURLINGTON,Prepaid,2024 10,1,REDLANDS_BURLINGTON_Prepaid
REDLANDS,CANTON,Prepaid,2024 09,1,REDLANDS_CANTON_Prepaid
REDLANDS,CARENCRO,Prepaid,2024 08,2,REDLANDS_CARENCRO_Prepaid
REDLANDS,CARENCRO,Prepaid,2024 10,2,REDLANDS_CARENCRO_Prepaid
REDLANDS,CARENCRO,Prepaid,2024 12,1,REDLANDS_CARENCRO_Prepaid
REDLANDS,CARENCRO,Prepaid,2025 03,1,REDLANDS_CARENCRO_Prepaid
REDLANDS,CARLISLE,Collect,2024 09,1,REDLANDS_CARLISLE_Collect
REDLANDS,CARLISLE,Collect,2024 10,1,REDLANDS_CARLISLE_Collect
REDLANDS,CARLISLE,Prepaid,2024 06,1,REDLANDS_CARLISLE_Prepaid
REDLANDS,CARLISLE,Prepaid,2024 09,1,REDLANDS_CARLISLE_Prepaid
REDLANDS,CARLISLE,Prepaid,2025 03,1,REDLANDS_CARLISLE_Prepaid
REDLANDS,CEDAR FALLS,Prepaid,2024 05,1,REDLANDS_CEDAR FALLS_Prepaid
REDLANDS,CEDAR FALLS,Prepaid,2024 06,1,REDLANDS_CEDAR FALLS_Prepaid
REDLANDS,CEDAR FALLS,Prepaid,2024 09,4,REDLANDS_CEDAR FALLS_Prepaid
REDLANDS,CEDAR FALLS,Prepaid,2024 10,2,REDLANDS_CEDAR FALLS_Prepaid
REDLANDS,CEDAR FALLS,Prepaid,2025 05,2,REDLANDS_CEDAR FALLS_Prepaid
REDLANDS,CENTRALIA,Prepaid,2025 01,1,REDLANDS_CENTRALIA_Prepaid
REDLANDS,CENTRALIA,Prepaid,2025 04,1,REDLANDS_CENTRALIA_Prepaid
REDLANDS,CHAMBERSBURG,Prepaid,2024 05,1,REDLANDS_CHAMBERSBURG_Prepaid
REDLANDS,CHAMBERSBURG,Prepaid,2024 06,1,REDLANDS_CHAMBERSBURG_Prepaid
REDLANDS,CHAMBERSBURG,Prepaid,2024 09,5,REDLANDS_CHAMBERSBURG_Prepaid
REDLANDS,CHAMBERSBURG,Prepaid,2024 10,1,REDLANDS_CHAMBERSBURG_Prepaid
REDLANDS,CHAMBERSBURG,Prepaid,2025 03,2,REDLANDS_CHAMBERSBURG_Prepaid
REDLANDS,CHAMBERSBURG,Prepaid,2025 04,1,REDLANDS_CHAMBERSBURG_Prepaid
REDLANDS,CHAMBERSBURG,Prepaid,2025 05,3,REDLANDS_CHAMBERSBURG_Prepaid
REDLANDS,CHANNAHON,Prepaid,2024 08,2,REDLANDS_CHANNAHON_Prepaid
REDLANDS,CHANNAHON,Prepaid,2025 04,1,REDLANDS_CHANNAHON_Prepaid
REDLANDS,CHARLESTON,Prepaid,2024 08,1,REDLANDS_CHARLESTON_Prepaid
REDLANDS,CHARLESTON,Prepaid,2024 10,1,REDLANDS_CHARLESTON_Prepaid
REDLANDS,CHARLOTTE,Prepaid,2024 08,1,REDLANDS_CHARLOTTE_Prepaid
REDLANDS,CHARLOTTE,Prepaid,2024 10,1,REDLANDS_CHARLOTTE_Prepaid
REDLANDS,CHARLOTTE,Prepaid,2025 02,1,REDLANDS_CHARLOTTE_Prepaid
REDLANDS,CHEHALIS,Prepaid,2024 08,4,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2024 09,4,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2024 10,2,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2024 11,4,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2024 12,5,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2025 01,4,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2025 02,4,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2025 03,4,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2025 04,4,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHEHALIS,Prepaid,2025 05,1,REDLANDS_CHEHALIS_Prepaid
REDLANDS,CHESAPEAKE,Prepaid,2024 10,1,REDLANDS_CHESAPEAKE_Prepaid
REDLANDS,CHESAPEAKE,Prepaid,2025 02,1,REDLANDS_CHESAPEAKE_Prepaid
REDLANDS,CHEYENNE,Collect,2024 05,3,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2024 06,5,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2024 07,6,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2024 08,4,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2024 09,3,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2024 10,5,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2024 11,4,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2024 12,4,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2025 01,2,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2025 02,5,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2025 03,4,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2025 04,5,REDLANDS_CHEYENNE_Collect
REDLANDS,CHEYENNE,Collect,2025 05,1,REDLANDS_CHEYENNE_Collect
REDLANDS,CHICAGO,Prepaid,2024 05,2,REDLANDS_CHICAGO_Prepaid
REDLANDS,CHICAGO,Prepaid,2024 09,2,REDLANDS_CHICAGO_Prepaid
REDLANDS,CHICAGO,Prepaid,2025 05,2,REDLANDS_CHICAGO_Prepaid
REDLANDS,CHINO,Prepaid,2024 05,2,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2024 06,3,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2024 07,4,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2024 08,9,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2024 09,5,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2024 10,5,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2024 11,3,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2024 12,3,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2025 01,3,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2025 02,4,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2025 03,2,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2025 04,4,REDLANDS_CHINO_Prepaid
REDLANDS,CHINO,Prepaid,2025 05,1,REDLANDS_CHINO_Prepaid
REDLANDS,CHIPPEWA FALLS,Prepaid,2024 10,1,REDLANDS_CHIPPEWA FALLS_Prepaid
REDLANDS,CHIPPEWA FALLS,Prepaid,2024 11,1,REDLANDS_CHIPPEWA FALLS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2024 06,1,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2024 07,3,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2024 08,8,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2024 09,5,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2024 10,9,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2024 11,7,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2024 12,4,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2025 01,7,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2025 02,7,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2025 03,7,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLACKAMAS,Prepaid,2025 04,8,REDLANDS_CLACKAMAS_Prepaid
REDLANDS,CLEAR BROOK,Prepaid,2024 12,1,REDLANDS_CLEAR BROOK_Prepaid
REDLANDS,COLDWATER,Prepaid,2025 04,2,REDLANDS_COLDWATER_Prepaid
REDLANDS,COLLEGE PARK,Collect,2024 09,1,REDLANDS_COLLEGE PARK_Collect
REDLANDS,COLLEGE PARK,Collect,2025 03,2,REDLANDS_COLLEGE PARK_Collect
REDLANDS,COLORADO SPRINGS,Prepaid,2024 12,2,REDLANDS_COLORADO SPRINGS_Prepaid
REDLANDS,COLORADO SPRINGS,Prepaid,2025 05,2,REDLANDS_COLORADO SPRINGS_Prepaid
REDLANDS,COMMERCE,Prepaid,2024 06,4,REDLANDS_COMMERCE_Prepaid
REDLANDS,COMMERCE,Prepaid,2024 07,5,REDLANDS_COMMERCE_Prepaid
REDLANDS,COMMERCE,Prepaid,2024 08,6,REDLANDS_COMMERCE_Prepaid
REDLANDS,COMMERCE,Prepaid,2024 09,1,REDLANDS_COMMERCE_Prepaid
REDLANDS,COPPELL,Prepaid,2024 06,1,REDLANDS_COPPELL_Prepaid
REDLANDS,COPPELL,Prepaid,2024 07,1,REDLANDS_COPPELL_Prepaid
REDLANDS,COPPELL,Prepaid,2024 09,2,REDLANDS_COPPELL_Prepaid
REDLANDS,COPPELL,Prepaid,2024 10,1,REDLANDS_COPPELL_Prepaid
REDLANDS,COPPELL,Prepaid,2024 12,2,REDLANDS_COPPELL_Prepaid
REDLANDS,COPPELL,Prepaid,2025 05,1,REDLANDS_COPPELL_Prepaid
REDLANDS,CORSICANA,Prepaid,2024 07,1,REDLANDS_CORSICANA_Prepaid
REDLANDS,CORSICANA,Prepaid,2024 08,1,REDLANDS_CORSICANA_Prepaid
REDLANDS,CORSICANA,Prepaid,2024 09,1,REDLANDS_CORSICANA_Prepaid
REDLANDS,CRANBURY,Prepaid,2024 09,2,REDLANDS_CRANBURY_Prepaid
REDLANDS,CRANBURY,Prepaid,2024 10,1,REDLANDS_CRANBURY_Prepaid
REDLANDS,CRANBURY,Prepaid,2024 12,1,REDLANDS_CRANBURY_Prepaid
REDLANDS,CULLMAN,Prepaid,2024 07,2,REDLANDS_CULLMAN_Prepaid
REDLANDS,CULLMAN,Prepaid,2024 08,1,REDLANDS_CULLMAN_Prepaid
REDLANDS,DALLAS,Collect,2024 05,1,REDLANDS_DALLAS_Collect
REDLANDS,DALLAS,Collect,2024 07,1,REDLANDS_DALLAS_Collect
REDLANDS,DALLAS,Collect,2024 08,1,REDLANDS_DALLAS_Collect
REDLANDS,DALLAS,Collect,2024 10,1,REDLANDS_DALLAS_Collect
REDLANDS,DALLAS,Collect,2024 11,2,REDLANDS_DALLAS_Collect
REDLANDS,DALLAS,Collect,2025 02,1,REDLANDS_DALLAS_Collect
REDLANDS,DALLAS,Collect,2025 03,2,REDLANDS_DALLAS_Collect
REDLANDS,DALLAS,Prepaid,2024 09,1,REDLANDS_DALLAS_Prepaid
REDLANDS,DAYTON,Prepaid,2024 06,1,REDLANDS_DAYTON_Prepaid
REDLANDS,DAYTON,Prepaid,2024 07,1,REDLANDS_DAYTON_Prepaid
REDLANDS,DAYTON,Prepaid,2024 09,1,REDLANDS_DAYTON_Prepaid
REDLANDS,DAYTON,Prepaid,2024 10,1,REDLANDS_DAYTON_Prepaid
REDLANDS,DELTONA,Prepaid,2024 10,3,REDLANDS_DELTONA_Prepaid
REDLANDS,DELTONA,Prepaid,2025 03,1,REDLANDS_DELTONA_Prepaid
REDLANDS,DENVER,Prepaid,2024 08,2,REDLANDS_DENVER_Prepaid
REDLANDS,DENVER,Prepaid,2024 10,1,REDLANDS_DENVER_Prepaid
REDLANDS,DENVER,Prepaid,2024 11,1,REDLANDS_DENVER_Prepaid
REDLANDS,DENVER,Prepaid,2024 12,1,REDLANDS_DENVER_Prepaid
REDLANDS,DENVER,Prepaid,2025 01,1,REDLANDS_DENVER_Prepaid
REDLANDS,DENVER,Prepaid,2025 02,1,REDLANDS_DENVER_Prepaid
REDLANDS,DENVER,Prepaid,2025 04,1,REDLANDS_DENVER_Prepaid
REDLANDS,DFW AIRPORT,Prepaid,2025 04,1,REDLANDS_DFW AIRPORT_Prepaid
REDLANDS,DINUBA,Prepaid,2024 05,8,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2024 06,5,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2024 07,5,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2024 08,4,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2024 09,10,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2024 10,8,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2024 11,7,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2024 12,4,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2025 01,6,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2025 02,5,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2025 03,3,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2025 04,4,REDLANDS_DINUBA_Prepaid
REDLANDS,DINUBA,Prepaid,2025 05,4,REDLANDS_DINUBA_Prepaid
REDLANDS,DOUGLAS,Prepaid,2025 05,1,REDLANDS_DOUGLAS_Prepaid
REDLANDS,DUPONT,Prepaid,2024 05,3,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2024 07,3,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2024 08,12,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2024 09,6,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2024 10,18,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2024 11,19,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2024 12,17,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2025 01,11,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2025 02,6,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2025 03,10,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2025 04,10,REDLANDS_DUPONT_Prepaid
REDLANDS,DUPONT,Prepaid,2025 05,12,REDLANDS_DUPONT_Prepaid
REDLANDS,EASTON,Prepaid,2024 08,1,REDLANDS_EASTON_Prepaid
REDLANDS,EASTON,Prepaid,2024 10,1,REDLANDS_EASTON_Prepaid
REDLANDS,EASTON,Prepaid,2025 01,1,REDLANDS_EASTON_Prepaid
REDLANDS,EAU CLAIRE,Prepaid,2024 12,2,REDLANDS_EAU CLAIRE_Prepaid
REDLANDS,EDGERTON,Prepaid,2024 06,1,REDLANDS_EDGERTON_Prepaid
REDLANDS,EDGERTON,Prepaid,2024 08,1,REDLANDS_EDGERTON_Prepaid
REDLANDS,EDGERTON,Prepaid,2024 10,1,REDLANDS_EDGERTON_Prepaid
REDLANDS,EDGERTON,Prepaid,2025 03,2,REDLANDS_EDGERTON_Prepaid
REDLANDS,EDGERTON,Prepaid,2025 04,1,REDLANDS_EDGERTON_Prepaid
REDLANDS,EDWARDSVILLE,Prepaid,2024 05,1,REDLANDS_EDWARDSVILLE_Prepaid
REDLANDS,EDWARDSVILLE,Prepaid,2025 02,1,REDLANDS_EDWARDSVILLE_Prepaid
REDLANDS,ELWOOD,Transfer,2024 05,2,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2024 06,7,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2024 07,5,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2024 08,6,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2024 09,9,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2024 10,2,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2024 11,2,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2024 12,6,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2025 01,5,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2025 02,7,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2025 03,6,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2025 04,11,REDLANDS_ELWOOD_Transfer
REDLANDS,ELWOOD,Transfer,2025 05,6,REDLANDS_ELWOOD_Transfer
REDLANDS,ERLANGER,Prepaid,2025 05,2,REDLANDS_ERLANGER_Prepaid
REDLANDS,EUGENE,Prepaid,2024 10,2,REDLANDS_EUGENE_Prepaid
REDLANDS,EUGENE,Prepaid,2024 11,1,REDLANDS_EUGENE_Prepaid
REDLANDS,EUGENE,Prepaid,2024 12,1,REDLANDS_EUGENE_Prepaid
REDLANDS,EUGENE,Prepaid,2025 01,1,REDLANDS_EUGENE_Prepaid
REDLANDS,EUGENE,Prepaid,2025 02,2,REDLANDS_EUGENE_Prepaid
REDLANDS,EUGENE,Prepaid,2025 03,3,REDLANDS_EUGENE_Prepaid
REDLANDS,FALL RIVER,Prepaid,2024 05,1,REDLANDS_FALL RIVER_Prepaid
REDLANDS,FALL RIVER,Prepaid,2024 07,1,REDLANDS_FALL RIVER_Prepaid
REDLANDS,FALL RIVER,Prepaid,2024 10,1,REDLANDS_FALL RIVER_Prepaid
REDLANDS,FARMINGDALE,Prepaid,2024 07,2,REDLANDS_FARMINGDALE_Prepaid
REDLANDS,FARMINGDALE,Prepaid,2024 09,1,REDLANDS_FARMINGDALE_Prepaid
REDLANDS,FARMINGDALE,Prepaid,2025 03,2,REDLANDS_FARMINGDALE_Prepaid
REDLANDS,FARR WEST,Prepaid,2024 07,1,REDLANDS_FARR WEST_Prepaid
REDLANDS,FARR WEST,Prepaid,2024 08,2,REDLANDS_FARR WEST_Prepaid
REDLANDS,FARR WEST,Prepaid,2024 09,1,REDLANDS_FARR WEST_Prepaid
