ORDERVOLUME,CUSTOMER_NAME,ORDERTYPE,WAREHOUSE,CITY,ORDERWEEK
1,LOWE'S COMPANIES INC.,CollectOrder,RVA BHI R VIRGINIA IO,VALDOSTA,2024 19
1,HOME DEPOT,CollectOrder,SEA BHI SEATTLE IO,SALEM,2024 19
1,"AFFILIATED FOODS, INC.",PrePaidOrder,DAL BHI DALLAS IO,AMARILLO,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,AMARILLO,2024 19
1,BEST BUY PURCHASING LLC,PrePaidOrder,DAL BHI DALLAS IO,ARDMORE,2024 19
13,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,BENTONVILLE,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,CARENCRO,2024 19
12,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,COPPELL,2024 19
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,DAL BHI DALLAS IO,CORSICANA,2024 19
8,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,CULLMAN,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,FORNEY,2024 19
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,FRESNO,2024 19
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,DAL BHI DALLAS IO,GRAIN VALLEY,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,HUNTLEY,2024 19
6,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,KANSAS CITY,2024 19
6,"AMAZON.COM.KYDC, INC",PrePaidOrder,DAL BHI DALLAS IO,LANCASTER,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,DAL BHI DALLAS IO,MADISON,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,DAL BHI DALLAS IO,MIDLOTHIAN,2024 19
11,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,NEW BRAUNFELS,2024 19
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,NORTH LITTLE ROCK,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,OKLAHOMA CITY,2024 19
1,ASSOCIATED WHOLESALE GROCERS,PrePaidOrder,DAL BHI DALLAS IO,OKLAHOMA CITY,2024 19
7,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,OLIVE BRANCH,2024 19
5,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,OPELOUSAS,2024 19
14,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,OTTAWA,2024 19
13,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,PALESTINE,2024 19
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,PARK CITY,2024 19
1,PEYTON'S,PrePaidOrder,DAL BHI DALLAS IO,PHOENIX,2024 19
11,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,PLAINVIEW,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,DAL BHI DALLAS IO,PUEBLO,2024 19
6,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,REPUBLIC,2024 19
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,RIALTO,2024 19
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,SAN ANTONIO,2024 19
1,H-E-B GROCERY COMPANY,PrePaidOrder,DAL BHI DALLAS IO,SAN ANTONIO,2024 19
12,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,SANGER,2024 19
8,"AMAZON.COM.KYDC, INC.",PrePaidOrder,DAL BHI DALLAS IO,SCHERTZ,2024 19
14,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,SEALY,2024 19
11,"WAL-MART STORES, INC.",PrePaidOrder,DAL BHI DALLAS IO,SEARCY,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,DAL BHI DALLAS IO,TOPEKA,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,DAL BHI DALLAS IO,TYLER,2024 19
1,MARINE CORPS EXCHANGE,PrePaidOrder,DAL BHI DALLAS IO,WARSAW,2024 19
1,WALGREEN COMPANY,PrePaidOrder,DAL BHI DALLAS IO,WAXAHACHIE,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,AMSTERDAM,2024 19
1,BEST BUY PURCHASING LLC,PrePaidOrder,ELW BHI ELWOOD IO,ARDMORE,2024 19
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,AUBURNDALE,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,AURORA,2024 19
13,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,BEAVER DAM,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,BELOIT,2024 19
1,S & K SALES CO,PrePaidOrder,ELW BHI ELWOOD IO,BLOOMINGTON,2024 19
1,KROGER,PrePaidOrder,ELW BHI ELWOOD IO,BLUFFTON,2024 19
1,"SPARTAN STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,BYRON CENTER,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,CEDAR FALLS,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,CHAMBERSBURG,2024 19
6,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,CHANNAHON,2024 19
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,CHARLESTON,2024 19
1,"HINDA DISTRIBUTORS, INC.",PrePaidOrder,ELW BHI ELWOOD IO,CHICAGO,2024 19
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,CHICAGO,2024 19
1,KROGER,PrePaidOrder,ELW BHI ELWOOD IO,CLEVELAND,2024 19
14,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,COLDWATER,2024 19
1,"PUBLIX SUPER MARKETS, INC.",PrePaidOrder,ELW BHI ELWOOD IO,DACULA,2024 19
1,BEST BUY PURCHASING LLC,PrePaidOrder,ELW BHI ELWOOD IO,DINUBA,2024 19
9,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,DOUGLAS,2024 19
1,"MENARD, INC.",PrePaidOrder,ELW BHI ELWOOD IO,EAU CLAIRE,2024 19
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,EDWARDSVILLE,2024 19
2,"HARCO INDUSTRIES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,ENGLEWOOD,2024 19
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,ELW BHI ELWOOD IO,FINDLAY,2024 19
2,ALL STAR INCENTIVE MARKETING,PrePaidOrder,ELW BHI ELWOOD IO,FISKDALE,2024 19
1,POWER SALES & ADVERTISING,PrePaidOrder,ELW BHI ELWOOD IO,FORT WALTON BEACH,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,FREDERICKSBURG,2024 19
1,AAFES - HEADQUARTERS,PrePaidOrder,ELW BHI ELWOOD IO,FRENCH CAMP,2024 19
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,FRIDLEY,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,GALESBURG,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,GANSEVOORT,2024 19
1,ABT ELECTRONICS INC,PrePaidOrder,ELW BHI ELWOOD IO,GLENVIEW,2024 19
1,"BISSELL HOMECARE, INC.",PrePaidOrder,ELW BHI ELWOOD IO,GRAND RAPIDS,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,GREENWOOD,2024 19
1,"MENARD, INC.",PrePaidOrder,ELW BHI ELWOOD IO,HOLIDAY CITY,2024 19
1,SUPERVALU INC,PrePaidOrder,ELW BHI ELWOOD IO,HOPKINS,2024 19
13,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,HOPKINSVILLE,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,HUNTLEY,2024 19
2,ORGILL BROTHERS & COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,HURRICANE,2024 19
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,INDIANAPOLIS,2024 19
2,ORGILL BROTHERS & COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,INWOOD,2024 19
1,BLAIN SUPPLY INCORPORATED,PrePaidOrder,ELW BHI ELWOOD IO,JANESVILLE,2024 19
2,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,JEFFERSON,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,JOLIET,2024 19
1,SUPERVALU INC,PrePaidOrder,ELW BHI ELWOOD IO,JOLIET,2024 19
1,"NEBRASKA FURNITURE MART, INC",PrePaidOrder,ELW BHI ELWOOD IO,KANSAS CITY,2024 19
1,ORGILL BROTHERS & COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,KILGORE,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,LA CROSSE,2024 19
11,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,LA GRANGE,2024 19
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,LEBANON,2024 19
3,POWER SALES & ADVERTISING,PrePaidOrder,ELW BHI ELWOOD IO,LENEXA,2024 19
6,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,LIVONIA,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,LOGAN TOWNSHIP,2024 19
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,LUGOFF,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,MADISON,2024 19
12,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,MENOMONIE,2024 19
2,KELLY'S HOME CENTRE LTD.,PrePaidOrder,ELW BHI ELWOOD IO,MIAMI,2024 19
1,S & K SALES CO,PrePaidOrder,ELW BHI ELWOOD IO,MIDLAND,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,MIDWAY,2024 19
1,STEEL CITY VACUUM,PrePaidOrder,ELW BHI ELWOOD IO,MOUNT PLEASANT,2024 19
12,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,MOUNT PLEASANT,2024 19
1,WALGREEN COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,MOUNT VERNON,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,MOXEE,2024 19
1,AAFES - HEADQUARTERS,PrePaidOrder,ELW BHI ELWOOD IO,NEWPORT NEWS,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,NEWTON,2024 19
1,BEST BUY PURCHASING LLC,PrePaidOrder,ELW BHI ELWOOD IO,NICHOLS,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,OAK BROOK,2024 19
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,OCONOMOWOC,2024 19
1,"NEBRASKA FURNITURE MART, INC",PrePaidOrder,ELW BHI ELWOOD IO,OMAHA,2024 19
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,ELW BHI ELWOOD IO,OTTAWA,2024 19
1,SKI & SEA INTERNATIONAL,PrePaidOrder,ELW BHI ELWOOD IO,PARKER,2024 19
7,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,PLAINFIELD,2024 19
1,"MENARD, INC.",PrePaidOrder,ELW BHI ELWOOD IO,PLANO,2024 19
2,PEYTON'S,PrePaidOrder,ELW BHI ELWOOD IO,PORTLAND,2024 19
2,RESORT SUPPLY INC.,PrePaidOrder,ELW BHI ELWOOD IO,PORTLAND,2024 19
3,ORGILL BROTHERS & COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,POST FALLS,2024 19
1,"WEGMANS FOOD MARKETS, INC.",PrePaidOrder,ELW BHI ELWOOD IO,POTTSVILLE,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,PRESCOTT VALLEY,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,PRINCETON,2024 19
1,BOSCOV'S DEPARTMENT STORE LLC,PrePaidOrder,ELW BHI ELWOOD IO,READING,2024 19
1,GLOBAL INDUSTRIAL DISTRIBUTION,PrePaidOrder,ELW BHI ELWOOD IO,ROBBINSVILLE,2024 19
1,ORGILL BROTHERS & COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,ROME,2024 19
5,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,ROMEOVILLE,2024 19
1,MARINE CORPS EXCHANGE,PrePaidOrder,ELW BHI ELWOOD IO,SAN BERNARDINO,2024 19
14,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,SEYMOUR,2024 19
1,"MENARD, INC.",PrePaidOrder,ELW BHI ELWOOD IO,SHELBY,2024 19
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,SHELBY TOWNSHIP,2024 19
2,ORGILL BROTHERS & COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,SIKESTON,2024 19
11,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,SPRING VALLEY,2024 19
10,"WAL-MART STORES, INC.",PrePaidOrder,ELW BHI ELWOOD IO,ST. JAMES,2024 19
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,STUARTS DRAFT,2024 19
1,"COLONY BRANDS, INC",PrePaidOrder,ELW BHI ELWOOD IO,SUN PRAIRIE,2024 19
1,"NEBRASKA FURNITURE MART, INC",PrePaidOrder,ELW BHI ELWOOD IO,THE COLONY,2024 19
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,TIFTON,2024 19
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,ELW BHI ELWOOD IO,UNIVERSITY PARK,2024 19
1,SUPERVALU INC,PrePaidOrder,ELW BHI ELWOOD IO,URBANA,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,VISALIA,2024 19
2,AAFES - HEADQUARTERS,PrePaidOrder,ELW BHI ELWOOD IO,WACO,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,WEST JEFFERSON,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,WEST JEFFERSON,2024 19
1,ACE HARDWARE CORPORATION,PrePaidOrder,ELW BHI ELWOOD IO,WILMER,2024 19
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,ELW BHI ELWOOD IO,WILTON,2024 19
1,WALGREEN COMPANY,PrePaidOrder,ELW BHI ELWOOD IO,WINDSOR,2024 19
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,ALBANY,2024 19
15,"WAL-MART STORES, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,APPLE VALLEY,2024 19
11,"WAL-MART STORES, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,BUCKEYE,2024 19
2,BEST BUY PURCHASING LLC,PrePaidOrder,LAX BHI LOS ANGELES IO,DINUBA,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,FONTANA,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,FONTANA,2024 19
1,AAFES - HEADQUARTERS,PrePaidOrder,LAX BHI LOS ANGELES IO,FRENCH CAMP,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,GOODYEAR,2024 19
1,SAFEWAY,PrePaidOrder,LAX BHI LOS ANGELES IO,IRVINE,2024 19
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,LAS VEGAS,2024 19
1,POWER SALES & ADVERTISING,PrePaidOrder,LAX BHI LOS ANGELES IO,LENEXA,2024 19
1,TARGET NORTHERN OPER. CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,MIDLOTHIAN,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,MORENO VALLEY,2024 19
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,LAX BHI LOS ANGELES IO,PATTERSON,2024 19
5,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,PHOENIX,2024 19
1,KROGER,PrePaidOrder,LAX BHI LOS ANGELES IO,PHOENIX,2024 19
1,PEYTON'S,PrePaidOrder,LAX BHI LOS ANGELES IO,PHOENIX,2024 19
5,TARGET NORTHERN OPER. CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,PHOENIX,2024 19
1,WINCO FOODS DIST CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,PHOENIX,2024 19
12,"WAL-MART STORES, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,PORTERVILLE,2024 19
1,BOSCOV'S DEPARTMENT STORE LLC,PrePaidOrder,LAX BHI LOS ANGELES IO,READING,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,REDLANDS,2024 19
9,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,RIALTO,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,RIALTO,2024 19
4,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,RIVERSIDE,2024 19
3,TARGET NORTHERN OPER. CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,RIVERSIDE,2024 19
1,KOHL'S DEPARTMENT STORE,PrePaidOrder,LAX BHI LOS ANGELES IO,SAN BERNARDINO,2024 19
1,MARINE CORPS EXCHANGE,PrePaidOrder,LAX BHI LOS ANGELES IO,SAN BERNARDINO,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,LAX BHI LOS ANGELES IO,SHAFTER,2024 19
1,SAFEWAY,PrePaidOrder,LAX BHI LOS ANGELES IO,TOLLESON,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,LAX BHI LOS ANGELES IO,VISALIA,2024 19
1,CORT FURNITURE RENTAL ACCOUNTS PAYABLE BODC SVC 06/196/00,PrePaidOrder,PHA BHI PHARR IO,AUSTIN,2024 19
1,SENECA RIVER TRADING,PrePaidOrder,PHA BHI PHARR IO,BALDWINSVILLE,2024 19
1,MERCHANDISE MECCA.COM,PrePaidOrder,PHA BHI PHARR IO,BERKLEY,2024 19
1,IMPERIAL BAG & PAPER CO LLC,PrePaidOrder,PHA BHI PHARR IO,BORDENTOWN,2024 19
1,SOUTHEASTERN PAPER GROUP,PrePaidOrder,PHA BHI PHARR IO,BROWNS SUMMIT,2024 19
1,AMERICAN PAPER & SUPPLY CO,PrePaidOrder,PHA BHI PHARR IO,CARLSTADT,2024 19
1,"SYSCO GUEST SUPPLY, LLC",PrePaidOrder,PHA BHI PHARR IO,CAROL STREAM,2024 19
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,CITY OF INDUSTRY,2024 19
1,SOUTH SHORE VACUUM,PrePaidOrder,PHA BHI PHARR IO,CORDELE,2024 19
1,"SYSCO GUEST SUPPLY, LLC",PrePaidOrder,PHA BHI PHARR IO,CORONA,2024 19
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,DUPONT,2024 19
1,SPECTRUM PAPER,PrePaidOrder,PHA BHI PHARR IO,EL PASO,2024 19
1,DOUG YAPLES VACUUM CLNR CTR,PrePaidOrder,PHA BHI PHARR IO,ERIE,2024 19
1,COMPLETE SUPPLY,PrePaidOrder,PHA BHI PHARR IO,FARMERS BRANCH,2024 19
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,FLOWER MOUND,2024 19
2,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,FOREST PARK,2024 19
1,"SYSCO GUEST SUPPLY, LLC",PrePaidOrder,PHA BHI PHARR IO,GARLAND,2024 19
1,VAC WORLD,PrePaidOrder,PHA BHI PHARR IO,GRAND RAPIDS,2024 19
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,GREENWOOD,2024 19
1,"SYSCO GUEST SUPPLY, LLC",PrePaidOrder,PHA BHI PHARR IO,GROVE CITY,2024 19
5,DESCO VAC CLEANER SUPPLY INC.,PrePaidOrder,PHA BHI PHARR IO,HAUPPAUGE,2024 19
2,GUARDIAN REPAIR & PARTS,PrePaidOrder,PHA BHI PHARR IO,HOUSTON,2024 19
1,HILTON SUPPLY MANAGEMENT,PrePaidOrder,PHA BHI PHARR IO,HOUSTON,2024 19
1,THE HOME DEPOT PRO,PrePaidOrder,PHA BHI PHARR IO,JACKSONVILLE,2024 19
1,IMPERIAL BAG & PAPER CO LLC,PrePaidOrder,PHA BHI PHARR IO,JERSEY CITY,2024 19
2,ULINE INC,PrePaidOrder,PHA BHI PHARR IO,KENOSHA,2024 19
2,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,LAKELAND,2024 19
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,LAS VEGAS,2024 19
1,"SYSCO GUEST SUPPLY, LLC",PrePaidOrder,PHA BHI PHARR IO,LITHIA SPRINGS,2024 19
1,"CLARK CORE SERVICES, LLC",PrePaidOrder,PHA BHI PHARR IO,MADISONVILLE,2024 19
1,IMPERIAL BAG & PAPER CO LLC,PrePaidOrder,PHA BHI PHARR IO,MIAMI,2024 19
1,STEEL CITY VACUUM,PrePaidOrder,PHA BHI PHARR IO,MOUNT PLEASANT,2024 19
1,GENCO INC,PrePaidOrder,PHA BHI PHARR IO,MYRTLE BEACH,2024 19
1,AMERICAN PAPER & TWINE CO,PrePaidOrder,PHA BHI PHARR IO,NASHVILLE,2024 19
1,HD SUPPLY (MAINTENANCE WHSE),PrePaidOrder,PHA BHI PHARR IO,NORTHLAKE,2024 19
4,SOUTH SHORE VACUUM,PrePaidOrder,PHA BHI PHARR IO,NORWOOD,2024 19
1,WAXIE SANITARY SUPPLY,PrePaidOrder,PHA BHI PHARR IO,ONTARIO,2024 19
1,"HOTEL EMPORIUM, INC.",PrePaidOrder,PHA BHI PHARR IO,ORLANDO,2024 19
1,SHEPPARD ENTERPRISES INC,PrePaidOrder,PHA BHI PHARR IO,PHOENIXVILLE,2024 19
1,ADI VENTURES LLC- DBA HESCO,PrePaidOrder,PHA BHI PHARR IO,QUINCY,2024 19
1,RESEDA JANITORIAL SUPPLY,PrePaidOrder,PHA BHI PHARR IO,RESEDA,2024 19
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,RIALTO,2024 19
3,VAC PARTS WAREHOUSE,PrePaidOrder,PHA BHI PHARR IO,ROCKWALL,2024 19
1,WHOLESALE VACUUMS,PrePaidOrder,PHA BHI PHARR IO,SAN ANTONIO,2024 19
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,SAN BERNARDINO,2024 19
1,THE HOME DEPOT PRO,PrePaidOrder,PHA BHI PHARR IO,SAN BERNARDINO,2024 19
1,BAY AREA FLOOR MACHINE CO,PrePaidOrder,PHA BHI PHARR IO,SAN JOSE,2024 19
1,CONNIE CUMMINGS,PrePaidOrder,PHA BHI PHARR IO,SANDUSKY,2024 19
1,"AMAZON.COM.KYDC, INC",PrePaidOrder,PHA BHI PHARR IO,SCHERTZ,2024 19
1,"SYSCO GUEST SUPPLY, LLC",PrePaidOrder,PHA BHI PHARR IO,SPARKS,2024 19
2,SOUTHEASTERN PAPER GROUP,PrePaidOrder,PHA BHI PHARR IO,SPARTANBURG,2024 19
1,CORT FURNITURE RENTAL ACCOUNTS PAYABLE BODC SVC 06/196/00,PrePaidOrder,PHA BHI PHARR IO,TUCKER,2024 19
1,ELECTRIC SWEEPER SERVICE CO.,PrePaidOrder,PHA BHI PHARR IO,TWINSBURG,2024 19
1,DAYCON PRODUCTS COMPANY INC,PrePaidOrder,PHA BHI PHARR IO,UPPER MARLBORO,2024 19
1,TURNKEY OPTIONS LLC,PrePaidOrder,PHA BHI PHARR IO,WILLIAMSBURG,2024 19
1,"MID MOUNTAIN FOODS, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,ABINGDON,2024 19
10,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,ALACHUA,2024 19
4,TARGET NORTHERN OPER. CENTER,PrePaidOrder,RVA BHI R VIRGINIA IO,AMSTERDAM,2024 19
5,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,AUBURNDALE,2024 19
1,C&S WHOLESALE GROCERS,PrePaidOrder,RVA BHI R VIRGINIA IO,BALDWIN,2024 19
2,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BALTIMORE,2024 19
1,ADUSA (AHOLD) DISTRIBUTION LLC,PrePaidOrder,RVA BHI R VIRGINIA IO,BETHLEHEM,2024 19
1,C&S WHOLESALE GROCERS,PrePaidOrder,RVA BHI R VIRGINIA IO,BETHLEHEM,2024 19
1,INGLES,PrePaidOrder,RVA BHI R VIRGINIA IO,BLACK MOUNTAIN,2024 19
13,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BROOKHAVEN,2024 19
12,"WAL-MART STORES, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BROOKSVILLE,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,BURLINGTON,2024 19
3,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CANTON,2024 19
8,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CARLISLE,2024 19
1,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CASTLETON,2024 19
2,TARGET NORTHERN OPER. CENTER,PrePaidOrder,RVA BHI R VIRGINIA IO,CHAMBERSBURG,2024 19
6,"AMAZON.COM.KYDC, INC.",PrePaidOrder,RVA BHI R VIRGINIA IO,CRANBURY,2024 19
1,BEST BUY PURCHASING LLC,PrePaidOrder,RVA BHI R VIRGINIA IO,DUBLIN,2024 19
