SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,CARRIER,SPOT_RATE,DISTANCE,COST_PER_MILE
GRAND RAPIDS,MI,US,RICHMOND,VA,US,TL,RBTW,2269.57,738.89,3.07
GRAND RAPIDS,MI,US,GILBERT,AZ,US,LTL,ODFL,2441.6,1820,1.33
ELWOOD,IL,US,CLINTON,IA,US,TL,RBTW,626.21,134,4.7
ELWOOD,IL,US,PALESTINE,TX,US,LTL,ODFL,293.59,901,0.32
ELWOOD,IL,US,ROMEOVILLE,IL,US,TL,LRGR,391.49,21,18.26
ELWOOD,IL,US,LOXLEY,AL,US,LTL,ODFL,186.2,851,0.23
ELWOOD,IL,US,MARION,IN,US,LTL,ODFL,446.18,182,2.45
ELWOOD,IL,US,TOPEKA,KS,US,LTL,ODFL,286.94,511,0.56
ELWOOD,IL,US,GREENWOOD,IN,US,TL,RBTW,778.26,197,3.97
ELWOOD,IL,US,GREENWOOD,IN,US,LTL,ODFL,462.68,197,2.35
ELWOOD,IL,US,MOUNT PLEASANT,PA,US,LTL,ODFL,175.78,513,0.35
ELWOOD,IL,US,HURRICANE,UT,US,LTL,ODFL,374.86,1587.09,0.24
ELWOOD,IL,US,WEST JEFFERSON,OH,US,LTL,ODFL,265.28,316,0.85
ELWOOD,IL,US,SUFFOLK,VA,US,PARCEL,FDEG,5009.08,863,5.79
ELWOOD,IL,US,BETHEL,PA,US,LTL,ODFL,475.9,702,0.68
ELWOOD,IL,US,FRENCH CAMP,CA,US,LTL,ODFL,542.94,2061,0.26
ELWOOD,IL,US,GANSEVOORT,NY,US,LTL,ODFL,298.5,833.57,0.35
ELWOOD,IL,US,OMAHA,NE,US,TL,RBTW,1410.97,443,3.05
ELWOOD,IL,US,OSHKOSH,WI,US,TL,BNCH,5028,203,24.6
ELWOOD,IL,US,PORTLAND,OR,US,LTL,ODFL,527.59,2076,0.26
ELWOOD,IL,US,COOKEVILLE,TN,US,TL,BNCH,4880.46,478,10.45
ELWOOD,IL,US,BALTIMORE,MD,US,LTL,ODFL,172.33,711.67,0.25
ELWOOD,IL,US,PORT WENTWORTH,GA,US,TL,RBTW,2674.28,920.67,2.85
ELWOOD,IL,US,MIAMI,FL,US,LTL,ODFL,424.4,1331,0.32
ELWOOD,IL,US,JANESVILLE,WI,US,LTL,ODFL,247.77,123,2.02
ELWOOD,IL,US,ENGLEWOOD,NJ,US,LTL,ODFL,197.19,810.35,0.24
ELWOOD,IL,US,PERRYSBURG,OH,US,LTL,ODFL,131.29,254,0.52
ELWOOD,IL,US,PINEY FLATS,TN,US,TL,BNCH,5009.21,595,8.41
ELWOOD,IL,US,MONROE,OH,US,LTL,ODFL,336.82,296,1.15
ELWOOD,IL,US,UNIVERSITY PARK,IL,US,TL,AFXN,341.97,36,9.63
ELWOOD,IL,US,HARTVILLE,OH,US,LTL,ODFL,166.74,392,0.43
ELWOOD,IL,US,LOGAN TOWNSHIP,NJ,US,LTL,ODFL,339.15,773.29,0.43
ELWOOD,IL,US,CHICAGO,IL,US,TL,RBTW,424.45,50,8.52
ELWOOD,IL,US,LIVONIA,MI,US,TL,RBTW,958.92,284,3.47
ELWOOD,IL,US,OTTAWA,IL,US,LTL,ODFL,180.44,47,3.79
ELWOOD,IL,US,PLANT CITY,FL,US,LTL,ODFL,276.98,1131,0.24
ELWOOD,IL,US,RAYMOND,NH,US,LTL,ODFL,328.38,987.87,0.34
ELWOOD,IL,US,SEYMOUR,IN,US,TL,HOSD,1019.55,246,4.15
ELWOOD,IL,US,PALATINE,IL,US,PARCEL,FDEG,5213.8,56,90.03
ELWOOD,IL,US,DRUMMOND ISLAND,MI,US,LTL,ODFL,131.01,490,0.28
ELWOOD,IL,US,POMPANO BEACH,FL,US,TL,RBTW,3979.93,1299,2.98
ELWOOD,IL,US,SHAKOPEE,MN,US,TL,RBTW,1349.68,440.47,3.06
ELWOOD,IL,US,SANTA ROSA,CA,US,LTL,ODFL,275,2108,0.13
RICHMOND,VA,US,ROCKFORD,IL,US,TL,BNCH,5014.48,848.31,5.89
RICHMOND,VA,US,LANSING,MI,US,TL,MEIJ,5013.08,664.22,7.53
RICHMOND,VA,US,MIDWAY,GA,US,TL,AEQC,1276.82,491,2.61
RICHMOND,VA,US,ROMEOVILLE,IL,US,LTL,ODFL,573.93,775.29,0.75
RICHMOND,VA,US,SCHERTZ,TX,US,LTL,ODFL,1462.18,1478.75,1
RICHMOND,VA,US,SHAFTER,CA,US,LTL,ODFL,784.5,2614,0.29
RICHMOND,VA,US,SEALY,TX,US,LTL,ODFL,448.09,1350.5,0.33
RICHMOND,VA,US,VALDOSTA,GA,US,LTL,SEFL,396.69,628,0.63
RICHMOND,VA,US,IMPERIAL,PA,US,TL,AFXN,1386.72,334.78,4.1
RICHMOND,VA,US,SPARTANBURG,SC,US,LTL,ODFL,199.67,344.36,0.58
RICHMOND,VA,US,SPARTANBURG,SC,US,TL,AFXN,1055.78,344.5,3.07
RICHMOND,VA,US,LAKELAND,FL,US,LTL,ODFL,606.22,790,0.77
RICHMOND,VA,US,WINDSOR LOCKS,CT,US,LTL,ODFL,298.93,454.94,0.66
RICHMOND,VA,US,ELWOOD,IL,US,TL,RBTW,1542.89,781,1.98
RICHMOND,VA,US,BALTIMORE,MD,US,TL,AFXN,724.22,144,5.01
RICHMOND,VA,US,GARYSBURG,NC,US,TL,BNCH,4984.35,83,60.51
RICHMOND,VA,US,TAYLOR,PA,US,TL,RBTW,938.4,337.48,2.79
RICHMOND,VA,US,TWINSBURG,OH,US,LTL,ODFL,156.6,429.75,0.38
RICHMOND,VA,US,POTTSVILLE,PA,US,TL,RBTW,1049.66,272.67,3.91
RICHMOND,VA,US,GREENSBORO,NC,US,TL,BNCH,5090.41,185,27.01
RICHMOND,VA,US,UXBRIDGE,MA,US,LTL,ODFL,494.34,507.63,0.98
RICHMOND,VA,US,PITTSTON TOWNSHIP,PA,US,LTL,CTII,196.78,330.47,0.59
RICHMOND,VA,US,HATTIESBURG,MS,US,LTL,ODFL,347.57,889.61,0.39
RICHMOND,VA,US,OWATONNA,MN,US,TL,BNCH,5073.85,1142.22,4.38
RICHMOND,VA,US,OWATONNA,MN,US,LTL,FXFE,1549.1,1143.58,1.37
RICHMOND,VA,US,BURLINGTON,NJ,US,TL,RBTW,887.01,258.5,3.43
RICHMOND,VA,US,SALISBURY,NC,US,LTL,ODFL,158.25,235,0.67
RICHMOND,VA,US,WEST PALM BEACH,FL,US,TL,BNCH,4981.59,877,5.7
RICHMOND,VA,US,WEST PALM BEACH,FL,US,LTL,FXFE,1394.06,877,1.58
RICHMOND,VA,US,PETERSBURG,VA,US,TL,AFXN,312.54,23,13.61
RICHMOND,VA,US,PUEBLO,CO,US,LTL,ODFL,431.93,1635.71,0.27
RICHMOND,VA,US,MCLEANSVILLE,NC,US,LTL,ODFL,151.96,185,0.83
RICHMOND,VA,US,DELTONA,FL,US,TL,LRGR,2044.71,710,2.88
RICHMOND,VA,US,DELTONA,FL,US,LTL,ODFL,403.68,710,0.58
RICHMOND,VA,US,GREENVILLE,TN,US,LTL,ODFL,510.19,607,0.87
RICHMOND,VA,US,SPOKANE,WA,US,LTL,ODFL,1080.63,2476,0.44
RICHMOND,VA,US,IMPERIAL,PA,US,TL,RBTW,1100.57,335.28,3.29
RICHMOND,VA,US,PLANT CITY,FL,US,LTL,ODFL,221.51,794,0.28
RICHMOND,VA,US,PENNS GROVE,NJ,US,TL,AFXN,985.78,218,4.56
RICHMOND,VA,US,PENNS GROVE,NJ,US,TL,AEQC,1606.8,218,7.35
RICHMOND,VA,US,RAYMOND,NH,US,LTL,ODFL,254.09,582,0.43
RICHMOND,VA,US,SEYMOUR,IN,US,LTL,ODFL,349.75,582.38,0.61
RICHMOND,VA,US,TOBYHANNA,PA,US,TL,LRGR,1337.32,335.76,3.98
RICHMOND,VA,US,BROOKHAVEN,MS,US,TL,LRGR,2174.4,944.77,2.3
RICHMOND,VA,US,BROOKHAVEN,MS,US,LTL,ODFL,533.97,944.86,0.57
RICHMOND,VA,US,ALACHUA,FL,US,TL,RBTW,1455.38,669,2.16
RICHMOND,VA,US,BROOKSVILLE,FL,US,TL,LRGR,2154.31,753.73,2.85
RICHMOND,VA,US,MIDWAY,TN,US,TL,RBTW,855.83,366,2.32
RICHMOND,VA,US,CANTON,OH,US,TL,RBTW,1114.56,411.4,2.79
RICHMOND,VA,US,SUMMERVILLE,SC,US,LTL,ODFL,130.35,391,0.34
RICHMOND,VA,US,LANSING,MI,US,LTL,ODFL,144.13,660,0.22
RICHMOND,VA,US,NEW ALBANY,OH,US,LTL,ODFL,142.23,470,0.31
RICHMOND,VA,US,UTICA,NY,US,LTL,ODFL,154.75,488,0.31
RICHMOND,VA,US,DOWNINGTOWN,PA,US,LTL,ODFL,155.82,222,0.68
RICHMOND,VA,US,RIVERDALE,NJ,US,LTL,ODFL,153.23,340,0.45
RICHMOND,VA,US,TAMPA,FL,US,LTL,ODFL,160.56,798,0.2
RICHMOND,VA,US,BROOKFIELD,CT,US,LTL,ODFL,150.51,398,0.38
RICHMOND,VA,US,LONG ISLAND CITY,NY,US,LTL,ODFL,145.48,334,0.45
RICHMOND,VA,US,CORAL SPRINGS,FL,US,LTL,ODFL,150.32,911,0.17
RICHMOND,VA,US,TOMAH,WI,US,LTL,ODFL,140.06,995,0.15
SUMNER,WA,US,CHEHALIS,WA,US,LTL,ODFL,253.9,63,3.96
SUMNER,WA,US,PUYALLUP,WA,US,LTL,ODFL,159.51,5,31.18
SUMNER,WA,US,STOCKTON,CA,US,LTL,ODFL,283.44,769,0.37
SUMNER,WA,US,ELWOOD,IL,US,TL,IQLS,3272.84,2018,1.64
SUMNER,WA,US,MERIDIAN,ID,US,LTL,ODFL,723.83,489,1.47
SUMNER,WA,US,WOODLAND,CA,US,TL,RBTW,1158.92,707,1.64
LANCASTER,TX,US,OLIVE BRANCH,MS,US,LTL,ODFL,313.95,479.12,0.65
LANCASTER,TX,US,OLIVE BRANCH,MS,US,TL,RBTW,857.72,479,1.8
LANCASTER,TX,US,FALL RIVER,MA,US,LTL,ODFL,501.2,1743,0.28
LANCASTER,TX,US,ZANESVILLE,OH,US,LTL,ODFL,986.77,1088.33,0.93
LANCASTER,TX,US,FRENCH CAMP,CA,US,TL,RBTW,3202.86,1667,1.83
LANCASTER,TX,US,MAUMELLE,AR,US,LTL,ODFL,177.97,332,0.54
LANCASTER,TX,US,INDIANOLA,MS,US,LTL,ODFL,284.48,409.5,0.69
LANCASTER,TX,US,NORTH CANTON,OH,US,LTL,ODFL,182.79,1156,0.16
LANCASTER,TX,US,EDGERTON,KS,US,LTL,ODFL,345.52,478.31,0.72
LANCASTER,TX,US,SOUTH BOSTON,VA,US,LTL,ODFL,745.57,1179,0.62
LANCASTER,TX,US,READING,PA,US,TL,RBTW,2738.32,1439.1,1.89
LANCASTER,TX,US,MONROE,OH,US,TL,RBTW,1944.19,957,2.05
LANCASTER,TX,US,SAN BERNARDINO,CA,US,LTL,ABFS,297.86,1319,0.22
LANCASTER,TX,US,DESOTO,TX,US,LTL,ABFS,310.93,7,46.02
LANCASTER,TX,US,IMPERIAL,PA,US,LTL,ODFL,980.64,1206,0.82
LANCASTER,TX,US,SANGER,TX,US,TL,DNGS,470.46,62.8,7.47
LANCASTER,TX,US,BENTONVILLE,AR,US,LTL,ODFL,677.84,344.83,1.97
LANCASTER,TX,US,ALACHUA,FL,US,LTL,ODFL,699.29,952.57,0.73
LANCASTER,TX,US,OPELOUSAS,LA,US,TL,LRGR,1087.4,364.38,2.98
LANCASTER,TX,US,AMARILLO,TX,US,TL,RBTW,947.96,371.88,2.57
LANCASTER,TX,US,FREDERICKSBURG,VA,US,TL,RBTW,2943.1,1272,2.33
REDLANDS,CA,US,MIRA LOMA,CA,US,TL,BNCH,4995.83,24,212.12
REDLANDS,CA,US,SCHERTZ,TX,US,TL,RBTW,2984.81,1270,2.36
REDLANDS,CA,US,PERRIS,CA,US,LTL,ODFL,226.23,28,8.09
REDLANDS,CA,US,SHAFTER,CA,US,LTL,ODFL,332.67,186,1.75
REDLANDS,CA,US,TOPEKA,KS,US,LTL,ODFL,811.89,1448,0.57
REDLANDS,CA,US,LEBEC,CA,US,LTL,ODFL,272.36,133.36,2.05
REDLANDS,CA,US,KODIAK,AK,US,LTL,ODFL,376.83,3921,0.1
REDLANDS,CA,US,COPPELL,TX,US,LTL,ODFL,1032.93,1310,0.78
REDLANDS,CA,US,FRENCH CAMP,CA,US,TL,RBTW,1330.75,393,3.38
REDLANDS,CA,US,AURORA,CO,US,LTL,ODFL,631.95,987,0.64
REDLANDS,CA,US,MOXEE,WA,US,LTL,ODFL,549.15,1083.73,0.5
REDLANDS,CA,US,CEDAR FALLS,IA,US,LTL,ODFL,751.78,1743,0.44
REDLANDS,CA,US,RIVERSIDE,CA,US,LTL,ODFL,283.86,13,21.31
REDLANDS,CA,US,BURLINGTON,NJ,US,LTL,ODFL,956.07,2634.5,0.36
REDLANDS,CA,US,WURTSBORO,NY,US,LTL,ABFS,1018.59,2705,0.38
REDLANDS,CA,US,FONTANA,CA,US,TL,RBTW,415.08,20,21.22
REDLANDS,CA,US,TIFTON,GA,US,LTL,ODFL,977.7,2144,0.46
REDLANDS,CA,US,WOODBURN,OR,US,LTL,ODFL,375.47,987.18,0.37
REDLANDS,CA,US,BENTONVILLE,AR,US,LTL,ODFL,327.92,1476,0.22
REDLANDS,CA,US,HERMISTON,OR,US,TL,RBTW,3504.92,1019,3.44
REDLANDS,CA,US,RED BLUFF,CA,US,LTL,ODFL,445.15,568.5,0.78
PHARR,TX,US,PHOENIXVILLE,PA,US,LTL,ODFL,284.85,1847.61,0.15
PHARR,TX,US,GLENVIEW,IL,US,LTL,ODFL,235.09,1419.24,0.16
PHARR,TX,US,KENT,WA,US,LTL,ODFL,357.28,2345,0.15
PHARR,TX,US,WOODSIDE,NY,US,LTL,ODFL,317.28,1944,0.16
REDLANDS,CA,US,HAMPTON,GA,US,LTL,ODFL,529.35,2107.14,0.25
REDLANDS,CA,US,MESQUITE,NV,US,LTL,ODFL,196.02,314,0.64
LANCASTER,TX,US,RED BLUFF,CA,US,LTL,ODFL,1203.43,1842,0.65
PHARR,TX,US,CARLISLE,PA,US,PARCEL,FDEG,5067.45,1759,2.84
PHARR,TX,US,JACKSONVILLE,FL,US,TL,LKCL,5570.92,1212,4.73
PHARR,TX,US,FALL RIVER,MA,US,PARCEL,FDEG,4935.58,2140,2.34
PHARR,TX,US,NORTHLAKE,IL,US,LTL,FXFE,575.13,1408.24,0.41
PHARR,TX,US,PHOENIX,AZ,US,PARCEL,FDEG,5035.55,1150,4.35
PHARR,TX,US,MILTON,ON,CA,LTL,ODFL,386.62,1831.21,0.21
PHARR,TX,US,WEST JORDAN,UT,US,LTL,ODFL,410.35,1516.43,0.27
PHARR,TX,US,SCRANTON,PA,US,LTL,ODFL,298.13,1895.63,0.16
PHARR,TX,US,TRIADELPHIA,WV,US,LTL,ODFL,217.55,1612.2,0.14
PHARR,TX,US,DENVER,CO,US,LTL,FXFE,337.06,1159,0.29
PHARR,TX,US,CORONA,CA,US,LTL,ODFL,359.28,1483.69,0.24
PHARR,TX,US,BURLINGTON,NJ,US,LTL,FXFE,675.1,1874.54,0.36
PHARR,TX,US,GLENVIEW,IL,US,PARCEL,FDEG,4979.49,1419,3.52
PHARR,TX,US,EDWARDSVILLE,IL,US,LTL,ODFL,300.66,1141,0.27
PHARR,TX,US,BALCH SPRINGS,TX,US,LTL,ODFL,155.91,507,0.32
PHARR,TX,US,ORLANDO,FL,US,LTL,ODFL,305.53,1295,0.24
PHARR,TX,US,EASTON,PA,US,LTL,ODFL,305.72,1876.06,0.16
PHARR,TX,US,CITY OF INDUSTRY,CA,US,LTL,FXFE,571.9,1510,0.39
PHARR,TX,US,CHATSWORTH,CA,US,PARCEL,FDEG,4923.4,1549,3.23
PHARR,TX,US,BOUNTIFUL,UT,US,PARCEL,FDEG,4916.03,1533,3.26
PHARR,TX,US,ROSELLE,IL,US,LTL,CNWY,329.14,1408.6,0.23
PHARR,TX,US,BIRMINGHAM,AL,US,PARCEL,FDEG,5168.08,987,5.07
PHARR,TX,US,CARSON CITY,NV,US,PARCEL,FDEG,5032.75,1873,2.67
PHARR,TX,US,CONCORD,CA,US,PARCEL,FDEG,5001.18,1885.67,2.65
PHARR,TX,US,HAZLETON,PA,US,LTL,ODFL,174.32,1856,0.1
PHARR,TX,US,HAYWARD,CA,US,LTL,ODFL,970.34,1876,0.51
PHARR,TX,US,SAYREVILLE,NJ,US,LTL,ODFL,336.27,1911.47,0.17
PHARR,TX,US,HENDERSON,NC,US,TL,BNCH,5058.21,1545,3.24
PHARR,TX,US,PATTERSON,CA,US,LTL,ABFS,285.92,1818,0.16
PHARR,TX,US,GLEN ALLEN,VA,US,PARCEL,FDEG,5028.18,1658,3.02
PHARR,TX,US,BOSTON,MA,US,LTL,FXFE,306.97,2158.56,0.14
PHARR,TX,US,MILLSBORO,DE,US,LTL,ODFL,251.11,1840.8,0.14
PHARR,TX,US,SOUTH BEND,IN,US,LTL,ODFL,200.05,1466.5,0.14
PHARR,TX,US,STRONGSVILLE,OH,US,PARCEL,FDEG,5011.93,1604,3.12
PHARR,TX,US,GOODYEAR,AZ,US,PARCEL,FDEG,5073.44,1172,4.27
PHARR,TX,US,COACHELLA,CA,US,LTL,ODFL,307.26,1396,0.22
PHARR,TX,US,SPRINGFIELD,VA,US,LTL,ODFL,422.42,1705,0.26
PHARR,TX,US,CLEAR BROOK,VA,US,LTL,ODFL,388.07,1670.8,0.23
PHARR,TX,US,SCHERTZ,TX,US,PARCEL,FDEG,5045.75,250,19.96
PHARR,TX,US,SACRAMENTO,CA,US,LTL,ODFL,313.22,1902,0.17
PHARR,TX,US,MIDDLETOWN,PA,US,LTL,ODFL,249.1,1786,0.14
PHARR,TX,US,AUBURN HILLS,MI,US,LTL,ODFL,195,1647,0.12
PHARR,TX,US,LANCASTER,TX,US,LTL,ODFL,476.77,494,0.96
PHARR,TX,US,LAREDO,TX,US,PARCEL,FDEG,4846.55,147,34.12
PHARR,TX,US,WAUREGAN,CT,US,PARCEL,FDEG,4790.4,2096,2.39
PHARR,TX,US,FORT COLLINS,CO,US,PARCEL,FDEG,4998.83,1218,4.1
PHARR,TX,US,PENSACOLA,FL,US,PARCEL,FDEG,5019.52,867,5.76
PHARR,TX,US,MEDLEY,FL,US,LTL,ODFL,259.05,1519,0.17
PHARR,TX,US,ROSEVILLE,MI,US,PARCEL,FDEG,4995.68,1638.5,3.05
ELWOOD,IL,US,SAINT CLOUD,MN,US,LTL,ODFL,247.57,485,0.52
ELWOOD,IL,US,CASTLETON,NY,US,LTL,ODFL,420.87,828.67,0.51
RICHMOND,VA,US,SOUTH PORTLAND,ME,US,LTL,ODFL,232.14,636,0.37
RICHMOND,VA,US,ROCK TAVERN,NY,US,LTL,ODFL,234.35,386.7,0.61
RICHMOND,VA,US,SMITHFIELD,NC,US,TL,RBTW,815.12,163,5.15
RICHMOND,VA,US,WINCHESTER,VA,US,LTL,SEFL,251.57,140,1.8
ELWOOD,IL,US,CARLISLE,PA,US,TL,RBTW,2269.27,657,3.46
ELWOOD,IL,US,KENOSHA,WI,US,LTL,ODFL,198.2,100,1.99
ELWOOD,IL,US,CLACKAMAS,OR,US,TL,RBTW,4364.55,2080,2.07
ELWOOD,IL,US,BELLEFONTAINE,OH,US,LTL,ODFL,160.36,272,0.59
ELWOOD,IL,US,COPPELL,TX,US,LTL,ODFL,752.29,875,0.87
ELWOOD,IL,US,MOXEE,WA,US,LTL,ODFL,795.3,1916,0.41
ELWOOD,IL,US,BELLOWS FALLS,VT,US,LTL,ODFL,133.63,917,0.15
ELWOOD,IL,US,BOCA RATON,FL,US,LTL,ODFL,162.79,1293,0.13
ELWOOD,IL,US,GARDEN CITY,GA,US,LTL,ODFL,397.34,924,0.44
ELWOOD,IL,US,SAINT AUGUSTINE,FL,US,LTL,ODFL,163.39,1035,0.16
ELWOOD,IL,US,MCDONOUGH,GA,US,LTL,ODFL,164.14,712,0.23
RICHMOND,VA,US,FLORENCE,NJ,US,LTL,ODFL,327.36,265,1.26
RICHMOND,VA,US,PORTLAND,TN,US,LTL,ODFL,388.92,601,0.65
RICHMOND,VA,US,FONTANA,CA,US,LTL,ODFL,682.47,2537,0.27
RICHMOND,VA,US,SANGER,TX,US,LTL,ODFL,495.62,1281,0.39
RICHMOND,VA,US,SEARCY,AR,US,LTL,ODFL,683.94,907.67,0.77
RICHMOND,VA,US,TOBYHANNA,PA,US,TL,RBTW,1268.65,335,3.79
RICHMOND,VA,US,LOVELAND,CO,US,TL,RBTW,4015.65,1663,2.43
RICHMOND,VA,US,WHITE PLAINS,NY,US,LTL,ODFL,149.59,353,0.43
RICHMOND,VA,US,NORTHBOROUGH,MA,US,LTL,ODFL,427.14,510.25,0.84
RICHMOND,VA,US,AMHERST,NY,US,LTL,ODFL,154.52,464,0.33
RICHMOND,VA,US,MANCHESTER,NH,US,LTL,ODFL,147.34,573,0.26
SUMNER,WA,US,LUGOFF,SC,US,LTL,ODFL,1367.34,2793,0.51
SUMNER,WA,US,DUPONT,WA,US,TL,AFXN,376.12,23,16.41
LANCASTER,TX,US,NEWPORT NEWS,VA,US,LTL,ODFL,767.89,1342,0.57
LANCASTER,TX,US,CHARLESTON,TN,US,LTL,ODFL,438.6,813.5,0.54
LANCASTER,TX,US,JACKSON,GA,US,LTL,ODFL,774.65,809,0.99
LANCASTER,TX,US,DELTONA,FL,US,LTL,ODFL,946.91,1065,0.91
LANCASTER,TX,US,FRESNO,TX,US,TL,RBTW,750.05,250.4,2.97
LANCASTER,TX,US,OTTAWA,KS,US,LTL,ODFL,687.57,459.5,1.48
LANCASTER,TX,US,CHIPPEWA FALLS,WI,US,LTL,ODFL,437.93,1004,0.43
LANCASTER,TX,US,MONTGOMERY,AL,US,LTL,ODFL,611.08,642,0.93
LANCASTER,TX,US,TEPOTZOTLAN,null,MX,TL,BNCH,5022.51,1084,4.61
REDLANDS,CA,US,OLIVE BRANCH,MS,US,LTL,ODFL,345.67,1739,0.2
REDLANDS,CA,US,FORT WAYNE,IN,US,LTL,ODFL,2922.81,2081,1.45
REDLANDS,CA,US,PINEY FLATS,TN,US,LTL,ODFL,2490.18,2214,1.13
REDLANDS,CA,US,WINCHESTER,VA,US,LTL,ABFS,590.21,2477.75,0.24
REDLANDS,CA,US,JEFFERSON,GA,US,LTL,ODFL,984.75,2145,0.45
REDLANDS,CA,US,CARENCRO,LA,US,LTL,ODFL,1506.06,1655.33,0.9
REDLANDS,CA,US,PENNS GROVE,NJ,US,LTL,ODFL,308.33,2615,0.12
REDLANDS,CA,US,SEYMOUR,IN,US,PARCEL,FDEG,5073.05,2003,2.5
PHARR,TX,US,EL PASO,TX,US,LTL,AACT,576.94,750,0.77
PHARR,TX,US,FORT WORTH,TX,US,LTL,CTII,159.96,498,0.33
PHARR,TX,US,WEST SACRAMENTO,CA,US,LTL,ODFL,497.22,1903.5,0.27
REDLANDS,CA,US,GROVEPORT,OH,US,LTL,ODFL,324.09,2158,0.15
LANCASTER,TX,US,LACEY,WA,US,TL,RBTW,4629.94,2089,2.18
LANCASTER,TX,US,BROOKHAVEN,MS,US,TL,LRGR,1267.35,440,2.91
PHARR,TX,US,LOUISVILLE,KY,US,LTL,CTII,324.35,1278.25,0.26
PHARR,TX,US,TUCSON,AZ,US,PARCEL,FDEG,4999.7,1066,4.69
PHARR,TX,US,OLIVE BRANCH,MS,US,LTL,ODFL,269.58,922,0.29
PHARR,TX,US,RICHMOND,VA,US,TL,RBTW,3629.77,1647.63,2.2
PHARR,TX,US,BALCH SPRINGS,TX,US,PARCEL,FDEG,4942.48,507,9.86
PHARR,TX,US,RACINE,WI,US,PARCEL,FDEG,4929.88,1469,3.41
PHARR,TX,US,FORT WORTH,TX,US,LTL,ODFL,200.29,498,0.4
PHARR,TX,US,SAN ANTONIO,TX,US,LTL,AACT,125.51,235,0.54
PHARR,TX,US,JEFFERSON,GA,US,LTL,ODFL,259.12,1191,0.22
PHARR,TX,US,CONCORD,NC,US,LTL,AACT,378.36,1391,0.27
PHARR,TX,US,WESTBURY,NY,US,LTL,ODFL,313.9,1966.75,0.16
PHARR,TX,US,FISHERSVILLE,VA,US,LTL,ODFL,360.71,1576,0.23
PHARR,TX,US,LOUISVILLE,KY,US,LTL,ODFL,181.77,1278,0.15
PHARR,TX,US,LUMBERTON,NC,US,LTL,ODFL,393.27,1472.5,0.27
ELWOOD,IL,US,FONTANA,CA,US,LTL,ODFL,364.8,1943,0.18
ELWOOD,IL,US,SMITHFIELD,NC,US,LTL,ODFL,674.83,815.89,0.83
RICHMOND,VA,US,FREDERICKSBURG,VA,US,LTL,ODFL,339.9,56,6.13
ELWOOD,IL,US,CEDAR FALLS,IA,US,TL,SCNN,818.69,278,2.89
ELWOOD,IL,US,GROVEPORT,OH,US,TL,LRGR,1399.78,339,4.2
ELWOOD,IL,US,MCLEANSVILLE,NC,US,LTL,ODFL,285.32,723,0.39
ELWOOD,IL,US,BUCKEYE,AZ,US,PARCEL,FDEG,4859.2,1678,2.98
ELWOOD,IL,US,BROOKHAVEN,MS,US,PARCEL,FDEG,5020.7,763,6.55
ELWOOD,IL,US,ROMULUS,MI,US,TL,RBTW,1082.07,284,3.77
ELWOOD,IL,US,RICHMOND,VA,US,LTL,ODFL,799.16,777,1
RICHMOND,VA,US,JONESVILLE,SC,US,LTL,ODFL,201.63,345.36,0.59
RICHMOND,VA,US,PRINCETON,IL,US,LTL,ODFL,143.59,845,0.17
RICHMOND,VA,US,FRENCH CAMP,CA,US,LTL,ODFL,448.86,2784,0.16
RICHMOND,VA,US,GARYSBURG,NC,US,LTL,SEFL,326.64,83,3.85
RICHMOND,VA,US,MONROE TOWNSHIP,NJ,US,LTL,FXFE,535.33,290.2,1.8
RICHMOND,VA,US,PETERSBURG,VA,US,TL,LRGR,406.12,23,17.35
RICHMOND,VA,US,JACKSON,GA,US,LTL,ODFL,302.2,533,0.55
RICHMOND,VA,US,SALEM,OR,US,LTL,ODFL,1105.48,2820.5,0.39
RICHMOND,VA,US,GREENVILLE,TN,US,TL,RBTW,1146.96,607,1.88
RICHMOND,VA,US,SPRING VALLEY,IL,US,LTL,ODFL,320.21,830.5,0.39
RICHMOND,VA,US,FREEPORT,NY,US,LTL,ODFL,158.93,352,0.43
RICHMOND,VA,US,PASADENA,MD,US,LTL,ODFL,149.08,133,1.14
RICHMOND,VA,US,MIDDLE VILLAGE,NY,US,LTL,ODFL,146.57,335,0.45
RICHMOND,VA,US,CLERMONT,FL,US,LTL,ODFL,160.3,743,0.21
RICHMOND,VA,US,PHILADELPHIA,PA,US,LTL,ODFL,148.83,237,0.64
SUMNER,WA,US,GALESBURG,MI,US,LTL,ODFL,937.92,2151,0.43
LANCASTER,TX,US,LA CROSSE,WI,US,LTL,ODFL,513.03,949,0.53
LANCASTER,TX,US,OSHKOSH,WI,US,TL,BNCH,4956.95,1065,4.7
LANCASTER,TX,US,GROVEPORT,OH,US,TL,RBTW,2184.78,1039.5,2.05
LANCASTER,TX,US,BLAIR,NE,US,LTL,ODFL,735.86,674.5,1.08
LANCASTER,TX,US,CULLMAN,AL,US,LTL,ODFL,623.35,667.78,0.94
LANCASTER,TX,US,DOUGLAS,GA,US,LTL,ODFL,244.71,883,0.29
REDLANDS,CA,US,CHANNAHON,IL,US,TL,RBTW,5631.85,1939,2.82
PHARR,TX,US,SAN BERNARDINO,CA,US,LTL,ABFS,228.39,1468,0.15
PHARR,TX,US,SALINAS,CA,US,LTL,ODFL,316.75,1821.5,0.17
